id,split,text,entities,difficulty,pattern_type,missing_entities,has_typo,word_count
sp_ner_v2_train_01349,train,Still have roughly 127 lunch boxes samosa after catering order. Location is Kolar Road. Pickup ASAP.,"[[11, 34, ""QUANTITY""], [35, 41, ""FOOD_TYPE""], [48, 62, ""EVENT_TYPE""], [76, 86, ""LOCATION""], [95, 99, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01350,train,"From seminar at MP Nagar: paneer curry, approx 179 packets, pickup ASAP.","[[5, 12, ""EVENT_TYPE""], [16, 24, ""LOCATION""], [26, 38, ""FOOD_TYPE""], [40, 58, ""QUANTITY""], [67, 71, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01351,train,"There is leftover biryani, around lots of servings, from a temple event in Bhopal. Pickup ASAP.","[[18, 25, ""FOOD_TYPE""], [34, 50, ""QUANTITY""], [59, 71, ""EVENT_TYPE""], [75, 81, ""LOCATION""], [90, 94, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01352,train,packed lunch boxes left after a college fest in Arera Colony. Pickup ASAP.,"[[0, 18, ""FOOD_TYPE""], [32, 44, ""EVENT_TYPE""], [48, 60, ""LOCATION""], [69, 73, ""TIME""]]",hard,missing_entity,QUANTITY,False,
sp_ner_v2_train_01353,train,"At Arera Colony, leftover fruit salad from catering order, quantity about 273 portions. Collection before 7:30 PM.","[[3, 15, ""LOCATION""], [26, 37, ""FOOD_TYPE""], [43, 57, ""EVENT_TYPE""], [68, 86, ""QUANTITY""], [99, 113, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01354,train,"Got some extra food rajma rice left from yesterday's conference near Nagpur, pickup within 2 hours.","[[4, 19, ""QUANTITY""], [20, 30, ""FOOD_TYPE""], [53, 63, ""EVENT_TYPE""], [69, 75, ""LOCATION""], [84, 98, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01355,train,some extra food khichdi can be donated after the college fest at Gurgaon. Please collect tonight.,"[[0, 15, ""QUANTITY""], [16, 23, ""FOOD_TYPE""], [49, 61, ""EVENT_TYPE""], [65, 72, ""LOCATION""], [89, 96, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01356,train,"Delhi me hostel mess se nearly 222 servings khichdi extra hai, collect by 9 PM.","[[0, 5, ""LOCATION""], [9, 20, ""EVENT_TYPE""], [24, 43, ""QUANTITY""], [44, 51, ""FOOD_TYPE""], [71, 78, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01357,train,"Near Indore, 435 packets of sandwiches remain after a family funciton. Pickup before midnight.","[[5, 11, ""LOCATION""], [13, 24, ""QUANTITY""], [28, 38, ""FOOD_TYPE""], [54, 69, ""EVENT_TYPE""], [78, 93, ""TIME""]]",hard,noisy_or_order_changed+typo,,True,
sp_ner_v2_train_01358,train,catering order ke baad 490 servings veg biryani bachi hai in Delhi. Pickup tonight.,"[[0, 14, ""EVENT_TYPE""], [23, 35, ""QUANTITY""], [36, 47, ""FOOD_TYPE""], [61, 66, ""LOCATION""], [75, 82, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01359,train,"Hello team, instead of wasting food, we want to donate 270 food packets upma from hostel mess at Lucknow. DM for details. Pickup within 2 hours.","[[55, 71, ""QUANTITY""], [72, 76, ""FOOD_TYPE""], [82, 93, ""EVENT_TYPE""], [97, 104, ""LOCATION""], [129, 143, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01360,train,We have roughly 87 lunch boxes of poha left after a reception near Kolar Road. Collect before 8 PM.,"[[8, 30, ""QUANTITY""], [34, 38, ""FOOD_TYPE""], [52, 61, ""EVENT_TYPE""], [67, 77, ""LOCATION""], [87, 98, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01361,train,"Khana waste nahi karna, food for around 80 people biryani available hai near Hyderabad after school function. Pickup tomorrow morning.","[[24, 49, ""QUANTITY""], [50, 57, ""FOOD_TYPE""], [77, 86, ""LOCATION""], [93, 108, ""EVENT_TYPE""], [117, 133, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01362,train,"Donation available: 214 packets veg biryani from conference, location Noida, pickup before lunch.","[[20, 31, ""QUANTITY""], [32, 43, ""FOOD_TYPE""], [49, 59, ""EVENT_TYPE""], [70, 75, ""LOCATION""], [84, 96, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01363,train,364 packets of poha are available from a family function in Andheri. Pickup in the next hour.,"[[0, 11, ""QUANTITY""], [15, 19, ""FOOD_TYPE""], [41, 56, ""EVENT_TYPE""], [60, 67, ""LOCATION""], [76, 92, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01364,train,"Got 277+ plates veg meals left from yesterday's temple event near Delhi, pickup before midnight.","[[4, 15, ""QUANTITY""], [16, 25, ""FOOD_TYPE""], [48, 60, ""EVENT_TYPE""], [66, 71, ""LOCATION""], [80, 95, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01365,train,440 boxes paneer curry can be donated after the hostel mess at Vijay Nagar. Please collect by 9 PM.,"[[0, 9, ""QUANTITY""], [10, 22, ""FOOD_TYPE""], [48, 59, ""EVENT_TYPE""], [63, 74, ""LOCATION""], [91, 98, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01366,train,nearly 77 servings of rajma rice are available from a school function in Mumbai. Pickup after 6 PM.,"[[0, 18, ""QUANTITY""], [22, 32, ""FOOD_TYPE""], [54, 69, ""EVENT_TYPE""], [73, 79, ""LOCATION""], [88, 98, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01367,train,"food packets bacha hai, maybe 464 servings, after college fest in Vijay Nagar. Need pickup after 6 PM.","[[0, 12, ""FOOD_TYPE""], [30, 42, ""QUANTITY""], [50, 62, ""EVENT_TYPE""], [66, 77, ""LOCATION""], [91, 101, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01368,train,samosa available by 9 PM; source corporate event; area Nagpur; quantity about 222 portions.,"[[0, 6, ""FOOD_TYPE""], [17, 24, ""TIME""], [33, 48, ""EVENT_TYPE""], [55, 61, ""LOCATION""], [72, 90, ""QUANTITY""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01369,train,"There is leftover chole rice, around food for around 80 people, from a college fest in Vijay Nagar. Pickup ASAP.","[[18, 28, ""FOOD_TYPE""], [37, 62, ""QUANTITY""], [71, 83, ""EVENT_TYPE""], [87, 98, ""LOCATION""], [107, 111, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01370,train,"Please help, we just finished a catering order in Bhopal and have 315 servings of samosa left. Please arrange pickup if possible. Pickup tonight.","[[32, 46, ""EVENT_TYPE""], [50, 56, ""LOCATION""], [66, 78, ""QUANTITY""], [82, 88, ""FOOD_TYPE""], [137, 144, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01371,train,Urgent update: we just finished a college fest in Mumbai and have approx 374 packets of pulao left. Pickup before lunch.,"[[34, 46, ""EVENT_TYPE""], [50, 56, ""LOCATION""], [66, 84, ""QUANTITY""], [88, 93, ""FOOD_TYPE""], [107, 119, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01372,train,a few packets of food available after religious event near Pune. Pickup early morning.,"[[0, 13, ""QUANTITY""], [38, 53, ""EVENT_TYPE""], [59, 63, ""LOCATION""], [72, 85, ""TIME""]]",hard,missing_entity,FOOD_TYPE,False,
sp_ner_v2_train_01373,train,approx 286 packets idli sambar available near Hyderabad. Pickup tomorrow morning.,"[[0, 18, ""QUANTITY""], [19, 30, ""FOOD_TYPE""], [46, 55, ""LOCATION""], [64, 80, ""TIME""]]",hard,missing_entity,EVENT_TYPE,False,
sp_ner_v2_train_01374,train,"From community lunch at Pune: chapati sabzi, almost hundred plates, pickup by evening.","[[5, 20, ""EVENT_TYPE""], [24, 28, ""LOCATION""], [30, 43, ""FOOD_TYPE""], [45, 66, ""QUANTITY""], [75, 85, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01375,train,Lots of veg biryani left after office lunch; can collect from Bangalore.,"[[8, 19, ""FOOD_TYPE""], [31, 43, ""EVENT_TYPE""], [62, 71, ""LOCATION""]]",hard,missing_entity,"QUANTITY,TIME",False,
sp_ner_v2_train_01376,train,395 plates pulao available near Gurgaon. Pickup ASAP.,"[[0, 10, ""QUANTITY""], [11, 16, ""FOOD_TYPE""], [32, 39, ""LOCATION""], [48, 52, ""TIME""]]",hard,missing_entity,EVENT_TYPE,False,
sp_ner_v2_train_01377,train,around 119 plates of samosa are available from a hostel mess in Indore. Pickup before 7:30 PM.,"[[0, 17, ""QUANTITY""], [21, 27, ""FOOD_TYPE""], [49, 60, ""EVENT_TYPE""], [64, 70, ""LOCATION""], [79, 93, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01378,train,"Donation available: 123 servings food packets from family funciton, location MP Nagar, pickup after 6 PM.","[[20, 32, ""QUANTITY""], [33, 45, ""FOOD_TYPE""], [51, 66, ""EVENT_TYPE""], [77, 85, ""LOCATION""], [94, 104, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_01379,train,150 boxes chole rice left after hostel mess. Pickup soon.,"[[0, 9, ""QUANTITY""], [10, 20, ""FOOD_TYPE""], [32, 43, ""EVENT_TYPE""], [52, 56, ""TIME""]]",hard,missing_entity,LOCATION,False,
sp_ner_v2_train_01380,train,"There is leftover food pakets, around approx 136 packets, from a family function in Pune. Pickup before midnight.","[[18, 29, ""FOOD_TYPE""], [65, 80, ""EVENT_TYPE""], [84, 88, ""LOCATION""], [97, 112, ""TIME""]]",hard,formal+typo,,True,
sp_ner_v2_train_01381,train,"Donation available: 304+ plates chole rice from hostel mess, location Indore, pickup early morning.","[[20, 31, ""QUANTITY""], [32, 42, ""FOOD_TYPE""], [48, 59, ""EVENT_TYPE""], [70, 76, ""LOCATION""], [85, 98, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01382,train,"There is leftover food packets, around nearly 99 servings, from a community lunch in Delhi. Pickup ASAP.","[[18, 30, ""FOOD_TYPE""], [39, 57, ""QUANTITY""], [66, 81, ""EVENT_TYPE""], [85, 90, ""LOCATION""], [99, 103, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01383,train,343+ plates fruit salad can be donated after the temple event at Bangalore. Please collect in the next hour.,"[[0, 11, ""QUANTITY""], [12, 23, ""FOOD_TYPE""], [49, 61, ""EVENT_TYPE""], [65, 74, ""LOCATION""], [91, 107, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01384,train,sandwiches left after a reception in Noida. Pickup by evening.,"[[0, 10, ""FOOD_TYPE""], [24, 33, ""EVENT_TYPE""], [37, 42, ""LOCATION""], [51, 61, ""TIME""]]",hard,missing_entity,QUANTITY,False,
sp_ner_v2_train_01385,train,414 food packets meals are available. Need pickup soon.,"[[0, 16, ""QUANTITY""], [50, 54, ""TIME""]]",hard,missing_entity,"FOOD_TYPE,EVENT_TYPE,LOCATION",False,
sp_ner_v2_train_01386,train,"Near Nagpur, 342 servings of biryani remain after a office lunch. Pickup tomorrow morning.","[[5, 11, ""LOCATION""], [13, 25, ""QUANTITY""], [29, 36, ""FOOD_TYPE""], [52, 64, ""EVENT_TYPE""], [73, 89, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01387,train,"Anyone can take around 127 plates of idli sambar? It is from a hostel mess at Hyderabad, available by evening.","[[16, 33, ""QUANTITY""], [37, 48, ""FOOD_TYPE""], [63, 74, ""EVENT_TYPE""], [78, 87, ""LOCATION""], [99, 109, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01388,train,160 plates of paneer curry are available from a temple event in Bhopal. Pickup soon.,"[[0, 10, ""QUANTITY""], [14, 26, ""FOOD_TYPE""], [48, 60, ""EVENT_TYPE""], [64, 70, ""LOCATION""], [79, 83, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01389,train,around 405 plates paneer curry left after religious event near Kolar Road.,"[[0, 17, ""QUANTITY""], [18, 30, ""FOOD_TYPE""], [42, 57, ""EVENT_TYPE""], [63, 73, ""LOCATION""]]",hard,missing_entity,TIME,False,
sp_ner_v2_train_01390,train,almost hundred plates of sandwiches are available from a reception in Gurgaon. Pickup before 8 PM.,"[[0, 21, ""QUANTITY""], [25, 35, ""FOOD_TYPE""], [57, 66, ""EVENT_TYPE""], [70, 77, ""LOCATION""], [86, 97, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01391,train,76 boxes vada pav can be donated after the school function at Mumbai. Please collect ASAP.,"[[0, 8, ""QUANTITY""], [9, 17, ""FOOD_TYPE""], [43, 58, ""EVENT_TYPE""], [62, 68, ""LOCATION""], [85, 89, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01392,train,We have 475 plates of idli sambar left after a conference near Vijay Nagar. Collect before lunch.,"[[8, 18, ""QUANTITY""], [22, 33, ""FOOD_TYPE""], [47, 57, ""EVENT_TYPE""], [63, 74, ""LOCATION""], [84, 96, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01393,train,431+ plates of rice are available from a reception in MP Nagar. Pickup around 10 PM.,"[[0, 11, ""QUANTITY""], [15, 19, ""FOOD_TYPE""], [41, 50, ""EVENT_TYPE""], [54, 62, ""LOCATION""], [71, 83, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01394,train,enough for 50 people meals are available. Need pickup soon.,"[[0, 20, ""QUANTITY""]]",hard,missing_entity,"FOOD_TYPE,EVENT_TYPE,LOCATION",False,
sp_ner_v2_train_01395,train,"Anyone can take roughly 40 lunch boxes of food packets? It is from a reception at Gurgaon, available by 9 PM.","[[16, 38, ""QUANTITY""], [42, 54, ""FOOD_TYPE""], [69, 78, ""EVENT_TYPE""], [82, 89, ""LOCATION""], [101, 108, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01396,train,roughly 44 lunch boxes chole rice can be donated after the religious event at Bangalore. Please collect by 9 PM.,"[[0, 22, ""QUANTITY""], [23, 33, ""FOOD_TYPE""], [59, 74, ""EVENT_TYPE""], [78, 87, ""LOCATION""], [104, 111, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01397,train,roughly 62 lunch boxes sandwiches can be donated after the hostel mess at Bhopal. Please collect ASAP.,"[[0, 22, ""QUANTITY""], [23, 33, ""FOOD_TYPE""], [59, 70, ""EVENT_TYPE""], [74, 80, ""LOCATION""], [97, 101, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01398,train,"Anyone can take 149 plates of rajma rice? It is from a catering order at MP Nagar, available ASAP.","[[16, 26, ""QUANTITY""], [30, 40, ""FOOD_TYPE""], [55, 69, ""EVENT_TYPE""], [73, 81, ""LOCATION""], [93, 97, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01399,train,We have around 82 plates of food packets left after a birthday party near Hyderabad. Collect before 7:30 PM.,"[[8, 24, ""QUANTITY""], [28, 40, ""FOOD_TYPE""], [54, 68, ""EVENT_TYPE""], [74, 83, ""LOCATION""], [93, 107, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01400,train,119 packets paneer curry available near MP Nagar. Pickup tonight.,"[[0, 11, ""QUANTITY""], [12, 24, ""FOOD_TYPE""], [40, 48, ""LOCATION""], [57, 64, ""TIME""]]",hard,missing_entity,EVENT_TYPE,False,
sp_ner_v2_train_01401,train,"Anyone can take almost hundred plates of veg meals? It is from a temple event at Hyderabad, available in the next hour.","[[16, 37, ""QUANTITY""], [41, 50, ""FOOD_TYPE""], [65, 77, ""EVENT_TYPE""], [81, 90, ""LOCATION""], [102, 118, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01402,train,"food packets bacha hai, maybe 294 boxes, after school function in MP Nagar. Need pickup before lunch.","[[0, 12, ""FOOD_TYPE""], [30, 39, ""QUANTITY""], [47, 62, ""EVENT_TYPE""], [66, 74, ""LOCATION""], [88, 100, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01403,train,"Near Bangalore, 433 servings of pulao remain after a hostel mess. Pickup tonight.","[[5, 14, ""LOCATION""], [16, 28, ""QUANTITY""], [32, 37, ""FOOD_TYPE""], [53, 64, ""EVENT_TYPE""], [73, 80, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01404,train,288 servings upma can be donated after the religious event at Arera Colony. Please collect within 2 hours.,"[[0, 12, ""QUANTITY""], [13, 17, ""FOOD_TYPE""], [43, 58, ""EVENT_TYPE""], [62, 74, ""LOCATION""], [91, 105, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01405,train,Still have roughly 266 lunch boxes chapati sabzi after seminar. Location is Mumbai. Pickup soon.,"[[11, 34, ""QUANTITY""], [35, 48, ""FOOD_TYPE""], [55, 62, ""EVENT_TYPE""], [76, 82, ""LOCATION""], [91, 95, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01406,train,Still have a couple hundred meals khichdi after hostel mess. Location is Lucknow. Pickup before lunch.,"[[11, 33, ""QUANTITY""], [34, 41, ""FOOD_TYPE""], [48, 59, ""EVENT_TYPE""], [73, 80, ""LOCATION""], [89, 101, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01407,train,489 servings rajma rice can be donated after the religious event at Gurgaon. Please collect before lunch.,"[[0, 12, ""QUANTITY""], [13, 23, ""FOOD_TYPE""], [49, 64, ""EVENT_TYPE""], [68, 75, ""LOCATION""], [92, 104, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01408,train,"At Kolar Road, leftover khichdi from temple event, quantity around 22 plates. Collection ASAP.","[[3, 13, ""LOCATION""], [24, 31, ""FOOD_TYPE""], [37, 49, ""EVENT_TYPE""], [60, 76, ""QUANTITY""], [89, 93, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01409,train,"Donation available: 96 servings paratha rolls from family function, location Andheri, pickup before lunch.","[[20, 31, ""QUANTITY""], [32, 45, ""FOOD_TYPE""], [51, 66, ""EVENT_TYPE""], [77, 84, ""LOCATION""], [93, 105, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01410,train,"food packets bacha hai, maybe many plates, after reception in Arera Colony. Need pickup before midnight.","[[0, 12, ""FOOD_TYPE""], [30, 41, ""QUANTITY""], [49, 58, ""EVENT_TYPE""], [62, 74, ""LOCATION""], [88, 103, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01411,train,"Donation available: more than 35 meals pulao from catering order, location Jaipur, pickup by evening.","[[20, 38, ""QUANTITY""], [39, 44, ""FOOD_TYPE""], [50, 64, ""EVENT_TYPE""], [75, 81, ""LOCATION""], [90, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01412,train,paneer curry left after a catering order in Bangalore. Pickup in the next hour.,"[[0, 12, ""FOOD_TYPE""], [26, 40, ""EVENT_TYPE""], [44, 53, ""LOCATION""], [62, 78, ""TIME""]]",hard,missing_entity,QUANTITY,False,
sp_ner_v2_train_01413,train,We have roughly 381 lunch boxes of poha left after a seminar near Gurgaon. Collect by evening.,"[[8, 31, ""QUANTITY""], [35, 39, ""FOOD_TYPE""], [53, 60, ""EVENT_TYPE""], [66, 73, ""LOCATION""], [83, 93, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01414,train,Still have enough for 50 people chole rice after hostel mess. Location is Vijay Nagar. Pickup before lunch.,"[[11, 31, ""QUANTITY""], [32, 42, ""FOOD_TYPE""], [49, 60, ""EVENT_TYPE""], [74, 85, ""LOCATION""], [94, 106, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01415,train,"Hyderabad me school function se approx 220 packets chapati sabzi extra hai, collect in the next hour.","[[0, 9, ""LOCATION""], [13, 28, ""EVENT_TYPE""], [32, 50, ""QUANTITY""], [51, 64, ""FOOD_TYPE""], [84, 100, ""TIME""]]",hard,hinglish_or_reordered,,False,
sp_ner_v2_train_01416,train,Still have approx 354 packets rice after seminar. Location is MP Nagar. Pickup before lunch.,"[[11, 29, ""QUANTITY""], [30, 34, ""FOOD_TYPE""], [41, 48, ""EVENT_TYPE""], [62, 70, ""LOCATION""], [79, 91, ""TIME""]]",medium,casual,,False,
sp_ner_v2_train_01417,train,"There is leftover roti sabzi, around 310 food packets, from a family function in Kolar Road. Pickup in the next hour.","[[18, 28, ""FOOD_TYPE""], [37, 53, ""QUANTITY""], [62, 77, ""EVENT_TYPE""], [81, 91, ""LOCATION""], [100, 116, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01418,train,"Donation available: 371 boxes chapati sabzi from family function, location Hyderabad, pickup tonight.","[[20, 29, ""QUANTITY""], [30, 43, ""FOOD_TYPE""], [49, 64, ""EVENT_TYPE""], [75, 84, ""LOCATION""], [93, 100, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01419,train,We have some extra food of vada pav left after a community lunch near Jaipur. Collect tonight.,"[[8, 23, ""QUANTITY""], [27, 35, ""FOOD_TYPE""], [49, 64, ""EVENT_TYPE""], [70, 76, ""LOCATION""], [86, 93, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01420,train,"Not sure if this is the right place but instead of wasting food, we want to donate nearly 318 servings chapati sabzi from religious event at Vijay Nagar. Thanks. Pickup within 2 hours.","[[83, 102, ""QUANTITY""], [103, 116, ""FOOD_TYPE""], [122, 137, ""EVENT_TYPE""], [141, 152, ""LOCATION""], [169, 183, ""TIME""]]",hard,noisy_or_order_changed,,False,
sp_ner_v2_train_01421,train,We have 393+ plates of paratha rolls left after a reception near Kolar Road. Collect in the next hour.,"[[8, 19, ""QUANTITY""], [23, 36, ""FOOD_TYPE""], [50, 59, ""EVENT_TYPE""], [65, 75, ""LOCATION""], [85, 101, ""TIME""]]",easy,formal,,False,
sp_ner_v2_train_01422,train,around 363 plates chapati sabzi can be donated after the birthday party at Delhi. Please collect before lunch.,"[[0, 17, ""QUANTITY""], [18, 31, ""FOOD_TYPE""], [57, 71, ""EVENT_TYPE""], [75, 80, ""LOCATION""], [97, 109, ""TIME""]]",easy,formal,,False,
